Date,Nation,Metric,Admissions
18/04/2023,Northern Ireland,NewAdmissions,10
19/04/2023,Northern Ireland,NewAdmissions,6
19/04/2023,England,NewAdmissions,566
19/04/2023,Wales,NewAdmissions,4
20/04/2023,Wales,NewAdmissions,0
20/04/2023,Northern Ireland,NewAdmissions,11
20/04/2023,England,NewAdmissions,493
21/04/2023,England,NewAdmissions,428
21/04/2023,Wales,NewAdmissions,0
21/04/2023,Northern Ireland,NewAdmissions,8
22/04/2023,Northern Ireland,NewAdmissions,7
22/04/2023,England,NewAdmissions,411
22/04/2023,Wales,NewAdmissions,0
23/04/2023,Wales,NewAdmissions,0
23/04/2023,Northern Ireland,NewAdmissions,6
23/04/2023,England,NewAdmissions,570
24/04/2023,England,NewAdmissions,525
24/04/2023,Wales,NewAdmissions,0
24/04/2023,Northern Ireland,NewAdmissions,11
25/04/2023,Northern Ireland,NewAdmissions,9
25/04/2023,England,NewAdmissions,511
25/04/2023,Wales,NewAdmissions,0
26/04/2023,Wales,NewAdmissions,6
26/04/2023,Northern Ireland,NewAdmissions,9
26/04/2023,England,NewAdmissions,539
27/04/2023,England,NewAdmissions,525
27/04/2023,Wales,NewAdmissions,0
27/04/2023,Northern Ireland,NewAdmissions,9
28/04/2023,Northern Ireland,NewAdmissions,10
28/04/2023,England,NewAdmissions,404
28/04/2023,Wales,NewAdmissions,0
29/04/2023,Wales,NewAdmissions,0
29/04/2023,Northern Ireland,NewAdmissions,10
29/04/2023,England,NewAdmissions,394
30/04/2023,England,NewAdmissions,428
30/04/2023,Wales,NewAdmissions,0
30/04/2023,Northern Ireland,NewAdmissions,7
01/05/2023,Northern Ireland,NewAdmissions,6
01/05/2023,England,NewAdmissions,517
01/05/2023,Wales,NewAdmissions,0
02/05/2023,Wales,NewAdmissions,0
02/05/2023,Northern Ireland,NewAdmissions,3
02/05/2023,England,NewAdmissions,505
03/05/2023,England,NewAdmissions,450
03/05/2023,Wales,NewAdmissions,7
03/05/2023,Northern Ireland,NewAdmissions,4
04/05/2023,Northern Ireland,NewAdmissions,4
04/05/2023,England,NewAdmissions,443
04/05/2023,Wales,NewAdmissions,0
05/05/2023,Wales,NewAdmissions,0
05/05/2023,Northern Ireland,NewAdmissions,8
05/05/2023,England,NewAdmissions,406
06/05/2023,England,NewAdmissions,382
06/05/2023,Wales,NewAdmissions,0
06/05/2023,Northern Ireland,NewAdmissions,6
07/05/2023,Northern Ireland,NewAdmissions,7
07/05/2023,England,NewAdmissions,360
07/05/2023,Wales,NewAdmissions,0
08/05/2023,Wales,NewAdmissions,0
08/05/2023,Northern Ireland,NewAdmissions,7
08/05/2023,England,NewAdmissions,456
09/05/2023,England,NewAdmissions,457
09/05/2023,Wales,NewAdmissions,0
09/05/2023,Northern Ireland,NewAdmissions,5
10/05/2023,Northern Ireland,NewAdmissions,10
10/05/2023,England,NewAdmissions,459
10/05/2023,Wales,NewAdmissions,4
11/05/2023,Wales,NewAdmissions,0
11/05/2023,Northern Ireland,NewAdmissions,9
11/05/2023,England,NewAdmissions,406
12/05/2023,England,NewAdmissions,309
12/05/2023,Wales,NewAdmissions,0
12/05/2023,Northern Ireland,NewAdmissions,10
13/05/2023,Northern Ireland,NewAdmissions,7
13/05/2023,England,NewAdmissions,271
13/05/2023,Wales,NewAdmissions,0
14/05/2023,Wales,NewAdmissions,0
14/05/2023,Northern Ireland,NewAdmissions,6
14/05/2023,England,NewAdmissions,345
15/05/2023,England,NewAdmissions,374
15/05/2023,Wales,NewAdmissions,0
15/05/2023,Northern Ireland,NewAdmissions,5
16/05/2023,Northern Ireland,NewAdmissions,8
16/05/2023,England,NewAdmissions,383
16/05/2023,Wales,NewAdmissions,0
17/05/2023,Wales,NewAdmissions,3
17/05/2023,Northern Ireland,NewAdmissions,1
17/05/2023,England,NewAdmissions,350
18/05/2023,England,NewAdmissions,343
18/05/2023,Wales,NewAdmissions,0
18/05/2023,Northern Ireland,NewAdmissions,10
19/05/2023,Northern Ireland,NewAdmissions,5
19/05/2023,England,NewAdmissions,253
19/05/2023,Wales,NewAdmissions,0
20/05/2023,Wales,NewAdmissions,0
20/05/2023,Northern Ireland,NewAdmissions,7
20/05/2023,England,NewAdmissions,247
21/05/2023,England,NewAdmissions,328
21/05/2023,Wales,NewAdmissions,0
21/05/2023,Northern Ireland,NewAdmissions,2
22/05/2023,Northern Ireland,NewAdmissions,4
22/05/2023,England,NewAdmissions,364
22/05/2023,Wales,NewAdmissions,0
23/05/2023,Wales,NewAdmissions,0
23/05/2023,Northern Ireland,NewAdmissions,7
23/05/2023,England,NewAdmissions,381
24/05/2023,England,NewAdmissions,340
24/05/2023,Wales,NewAdmissions,6
24/05/2023,Northern Ireland,NewAdmissions,7
25/05/2023,Northern Ireland,NewAdmissions,7
25/05/2023,England,NewAdmissions,322
25/05/2023,Wales,NewAdmissions,0
26/05/2023,Wales,NewAdmissions,0
26/05/2023,Northern Ireland,NewAdmissions,4
26/05/2023,England,NewAdmissions,246
27/05/2023,England,NewAdmissions,219
27/05/2023,Wales,NewAdmissions,0
27/05/2023,Northern Ireland,NewAdmissions,4
28/05/2023,Northern Ireland,NewAdmissions,9
28/05/2023,England,NewAdmissions,257
28/05/2023,Wales,NewAdmissions,0
29/05/2023,Wales,NewAdmissions,0
29/05/2023,Northern Ireland,NewAdmissions,4
29/05/2023,England,NewAdmissions,299
30/05/2023,England,NewAdmissions,317
30/05/2023,Wales,NewAdmissions,0
30/05/2023,Northern Ireland,NewAdmissions,5
31/05/2023,Northern Ireland,NewAdmissions,5
31/05/2023,England,NewAdmissions,290
31/05/2023,Wales,NewAdmissions,1
01/06/2023,Wales,NewAdmissions,0
01/06/2023,Northern Ireland,NewAdmissions,3
01/06/2023,England,NewAdmissions,293
02/06/2023,England,NewAdmissions,192
02/06/2023,Wales,NewAdmissions,0
02/06/2023,Northern Ireland,NewAdmissions,0
03/06/2023,Northern Ireland,NewAdmissions,3
03/06/2023,England,NewAdmissions,177
03/06/2023,Wales,NewAdmissions,0
04/06/2023,Wales,NewAdmissions,0
04/06/2023,Northern Ireland,NewAdmissions,3
04/06/2023,England,NewAdmissions,255
05/06/2023,England,NewAdmissions,276
05/06/2023,Wales,NewAdmissions,0
05/06/2023,Northern Ireland,NewAdmissions,6
06/06/2023,Northern Ireland,NewAdmissions,4
06/06/2023,England,NewAdmissions,290
06/06/2023,Wales,NewAdmissions,0
07/06/2023,Wales,NewAdmissions,6
07/06/2023,Northern Ireland,NewAdmissions,4
07/06/2023,England,NewAdmissions,272
08/06/2023,England,NewAdmissions,255
08/06/2023,Wales,NewAdmissions,0
08/06/2023,Northern Ireland,NewAdmissions,4
09/06/2023,Northern Ireland,NewAdmissions,3
09/06/2023,England,NewAdmissions,183
09/06/2023,Wales,NewAdmissions,0
10/06/2023,Wales,NewAdmissions,0
10/06/2023,Northern Ireland,NewAdmissions,4
10/06/2023,England,NewAdmissions,180
11/06/2023,England,NewAdmissions,252
11/06/2023,Wales,NewAdmissions,0
11/06/2023,Northern Ireland,NewAdmissions,2
12/06/2023,Northern Ireland,NewAdmissions,6
12/06/2023,England,NewAdmissions,223
12/06/2023,Wales,NewAdmissions,0
13/06/2023,Wales,NewAdmissions,0
13/06/2023,Northern Ireland,NewAdmissions,5
13/06/2023,England,NewAdmissions,246
14/06/2023,England,NewAdmissions,212
14/06/2023,Wales,NewAdmissions,2
14/06/2023,Northern Ireland,NewAdmissions,7
15/06/2023,Northern Ireland,NewAdmissions,1
15/06/2023,England,NewAdmissions,160
15/06/2023,Wales,NewAdmissions,0
16/06/2023,Wales,NewAdmissions,0
16/06/2023,Northern Ireland,NewAdmissions,4
16/06/2023,England,NewAdmissions,115
17/06/2023,England,NewAdmissions,124
17/06/2023,Wales,NewAdmissions,0
17/06/2023,Northern Ireland,NewAdmissions,2
18/06/2023,Northern Ireland,NewAdmissions,2
18/06/2023,England,NewAdmissions,146
18/06/2023,Wales,NewAdmissions,0
19/06/2023,Wales,NewAdmissions,0
19/06/2023,Northern Ireland,NewAdmissions,3
19/06/2023,England,NewAdmissions,150
20/06/2023,England,NewAdmissions,167
20/06/2023,Wales,NewAdmissions,0
20/06/2023,Northern Ireland,NewAdmissions,1
21/06/2023,Northern Ireland,NewAdmissions,5
21/06/2023,England,NewAdmissions,125
21/06/2023,Wales,NewAdmissions,2
22/06/2023,Wales,NewAdmissions,0
22/06/2023,Northern Ireland,NewAdmissions,2
22/06/2023,England,NewAdmissions,124
23/06/2023,England,NewAdmissions,80
23/06/2023,Wales,NewAdmissions,0
23/06/2023,Northern Ireland,NewAdmissions,2
24/06/2023,Northern Ireland,NewAdmissions,1
24/06/2023,England,NewAdmissions,95
24/06/2023,Wales,NewAdmissions,0
25/06/2023,Wales,NewAdmissions,0
25/06/2023,Northern Ireland,NewAdmissions,2
25/06/2023,England,NewAdmissions,102
26/06/2023,England,NewAdmissions,107
26/06/2023,Wales,NewAdmissions,0
26/06/2023,Northern Ireland,NewAdmissions,2
27/06/2023,Northern Ireland,NewAdmissions,1
27/06/2023,England,NewAdmissions,97
27/06/2023,Wales,NewAdmissions,0
28/06/2023,Wales,NewAdmissions,2
28/06/2023,Northern Ireland,NewAdmissions,2
28/06/2023,England,NewAdmissions,121
29/06/2023,England,NewAdmissions,106
29/06/2023,Wales,NewAdmissions,0
29/06/2023,Northern Ireland,NewAdmissions,1
30/06/2023,Northern Ireland,NewAdmissions,0
30/06/2023,England,NewAdmissions,93
30/06/2023,Wales,NewAdmissions,0
01/07/2023,Wales,NewAdmissions,0
01/07/2023,Northern Ireland,NewAdmissions,0
01/07/2023,England,NewAdmissions,70
02/07/2023,England,NewAdmissions,97
02/07/2023,Wales,NewAdmissions,0
02/07/2023,Northern Ireland,NewAdmissions,0
03/07/2023,Northern Ireland,NewAdmissions,2
03/07/2023,England,NewAdmissions,115
03/07/2023,Wales,NewAdmissions,0
04/07/2023,Wales,NewAdmissions,0
04/07/2023,Northern Ireland,NewAdmissions,6
04/07/2023,England,NewAdmissions,142
05/07/2023,England,NewAdmissions,113
05/07/2023,Wales,NewAdmissions,2
05/07/2023,Northern Ireland,NewAdmissions,4
06/07/2023,Northern Ireland,NewAdmissions,1
06/07/2023,England,NewAdmissions,120
06/07/2023,Wales,NewAdmissions,0
07/07/2023,Wales,NewAdmissions,0
07/07/2023,Northern Ireland,NewAdmissions,6
07/07/2023,England,NewAdmissions,100
08/07/2023,England,NewAdmissions,112
08/07/2023,Wales,NewAdmissions,0
08/07/2023,Northern Ireland,NewAdmissions,3
09/07/2023,Northern Ireland,NewAdmissions,2
09/07/2023,England,NewAdmissions,128
09/07/2023,Wales,NewAdmissions,0
10/07/2023,Wales,NewAdmissions,0
10/07/2023,Northern Ireland,NewAdmissions,5
10/07/2023,England,NewAdmissions,161
11/07/2023,England,NewAdmissions,157
11/07/2023,Wales,NewAdmissions,0
11/07/2023,Northern Ireland,NewAdmissions,5
12/07/2023,Northern Ireland,NewAdmissions,1
12/07/2023,England,NewAdmissions,139
12/07/2023,Wales,NewAdmissions,5
13/07/2023,Northern Ireland,NewAdmissions,4
13/07/2023,England,NewAdmissions,133
14/07/2023,England,NewAdmissions,101
14/07/2023,Northern Ireland,NewAdmissions,3
15/07/2023,Northern Ireland,NewAdmissions,1
15/07/2023,England,NewAdmissions,125
16/07/2023,England,NewAdmissions,132
16/07/2023,Northern Ireland,NewAdmissions,8
17/07/2023,Northern Ireland,NewAdmissions,6
17/07/2023,England,NewAdmissions,143
18/07/2023,England,NewAdmissions,142
18/07/2023,Northern Ireland,NewAdmissions,6
19/07/2023,Northern Ireland,NewAdmissions,5
19/07/2023,England,NewAdmissions,184
20/07/2023,England,NewAdmissions,169
20/07/2023,Northern Ireland,NewAdmissions,5
21/07/2023,Northern Ireland,NewAdmissions,5
21/07/2023,England,NewAdmissions,132
22/07/2023,England,NewAdmissions,148
22/07/2023,Northern Ireland,NewAdmissions,4
23/07/2023,Northern Ireland,NewAdmissions,5
23/07/2023,England,NewAdmissions,203
24/07/2023,England,NewAdmissions,248
24/07/2023,Northern Ireland,NewAdmissions,8
25/07/2023,Northern Ireland,NewAdmissions,6
25/07/2023,England,NewAdmissions,204
26/07/2023,England,NewAdmissions,210
26/07/2023,Northern Ireland,NewAdmissions,9
27/07/2023,Northern Ireland,NewAdmissions,7
27/07/2023,England,NewAdmissions,253
28/07/2023,England,NewAdmissions,171
28/07/2023,Northern Ireland,NewAdmissions,7
29/07/2023,Northern Ireland,NewAdmissions,3
29/07/2023,England,NewAdmissions,181
30/07/2023,England,NewAdmissions,293
30/07/2023,Northern Ireland,NewAdmissions,11
31/07/2023,Northern Ireland,NewAdmissions,11
31/07/2023,England,NewAdmissions,258
01/08/2023,England,NewAdmissions,273
01/08/2023,Northern Ireland,NewAdmissions,13
02/08/2023,Northern Ireland,NewAdmissions,15
02/08/2023,England,NewAdmissions,293
03/08/2023,England,NewAdmissions,277
03/08/2023,Northern Ireland,NewAdmissions,12
04/08/2023,Northern Ireland,NewAdmissions,5
04/08/2023,England,NewAdmissions,229
05/08/2023,England,NewAdmissions,213
05/08/2023,Northern Ireland,NewAdmissions,7
06/08/2023,Northern Ireland,NewAdmissions,7
06/08/2023,England,NewAdmissions,309
07/08/2023,England,NewAdmissions,361
07/08/2023,Northern Ireland,NewAdmissions,19
08/08/2023,Northern Ireland,NewAdmissions,13
08/08/2023,England,NewAdmissions,358
09/08/2023,England,NewAdmissions,347
09/08/2023,Northern Ireland,NewAdmissions,13
10/08/2023,Northern Ireland,NewAdmissions,16
10/08/2023,England,NewAdmissions,318
11/08/2023,England,NewAdmissions,260
11/08/2023,Northern Ireland,NewAdmissions,14
12/08/2023,Northern Ireland,NewAdmissions,7
12/08/2023,England,NewAdmissions,253
13/08/2023,England,NewAdmissions,369
13/08/2023,Northern Ireland,NewAdmissions,14
14/08/2023,Northern Ireland,NewAdmissions,15
14/08/2023,England,NewAdmissions,361
15/08/2023,England,NewAdmissions,358
15/08/2023,Northern Ireland,NewAdmissions,15
16/08/2023,Northern Ireland,NewAdmissions,10
16/08/2023,England,NewAdmissions,335
17/08/2023,England,NewAdmissions,308
17/08/2023,Northern Ireland,NewAdmissions,15
18/08/2023,Northern Ireland,NewAdmissions,14
18/08/2023,England,NewAdmissions,271
19/08/2023,England,NewAdmissions,230
19/08/2023,Northern Ireland,NewAdmissions,12
20/08/2023,Northern Ireland,NewAdmissions,9
20/08/2023,England,NewAdmissions,340
21/08/2023,England,NewAdmissions,381
21/08/2023,Northern Ireland,NewAdmissions,15
22/08/2023,Northern Ireland,NewAdmissions,17
22/08/2023,England,NewAdmissions,376
23/08/2023,England,NewAdmissions,333
23/08/2023,Northern Ireland,NewAdmissions,17
24/08/2023,Northern Ireland,NewAdmissions,3
24/08/2023,England,NewAdmissions,350
25/08/2023,England,NewAdmissions,272
25/08/2023,Northern Ireland,NewAdmissions,9
26/08/2023,Northern Ireland,NewAdmissions,6
26/08/2023,England,NewAdmissions,254
27/08/2023,England,NewAdmissions,280
27/08/2023,Northern Ireland,NewAdmissions,4
28/08/2023,Northern Ireland,NewAdmissions,12
28/08/2023,England,NewAdmissions,410
29/08/2023,England,NewAdmissions,417
29/08/2023,Northern Ireland,NewAdmissions,15
30/08/2023,Northern Ireland,NewAdmissions,5
30/08/2023,England,NewAdmissions,445
31/08/2023,England,NewAdmissions,359
31/08/2023,Northern Ireland,NewAdmissions,8
01/09/2023,Northern Ireland,NewAdmissions,14
01/09/2023,England,NewAdmissions,350
02/09/2023,England,NewAdmissions,362
02/09/2023,Northern Ireland,NewAdmissions,7
03/09/2023,Northern Ireland,NewAdmissions,11
03/09/2023,England,NewAdmissions,536
04/09/2023,England,NewAdmissions,544
04/09/2023,Northern Ireland,NewAdmissions,6
05/09/2023,Northern Ireland,NewAdmissions,18
05/09/2023,England,NewAdmissions,495
06/09/2023,England,NewAdmissions,493
06/09/2023,Northern Ireland,NewAdmissions,6
07/09/2023,Northern Ireland,NewAdmissions,11
07/09/2023,England,NewAdmissions,475
08/09/2023,England,NewAdmissions,382
08/09/2023,Northern Ireland,NewAdmissions,11
09/09/2023,Northern Ireland,NewAdmissions,9
09/09/2023,England,NewAdmissions,388
10/09/2023,England,NewAdmissions,451
10/09/2023,Northern Ireland,NewAdmissions,10
11/09/2023,Northern Ireland,NewAdmissions,8
11/09/2023,England,NewAdmissions,445
12/09/2023,England,NewAdmissions,444
12/09/2023,Northern Ireland,NewAdmissions,11
13/09/2023,Northern Ireland,NewAdmissions,7
13/09/2023,England,NewAdmissions,365
14/09/2023,England,NewAdmissions,344
14/09/2023,Northern Ireland,NewAdmissions,10
15/09/2023,Northern Ireland,NewAdmissions,7
15/09/2023,England,NewAdmissions,327
16/09/2023,England,NewAdmissions,368
16/09/2023,Northern Ireland,NewAdmissions,14
17/09/2023,Northern Ireland,NewAdmissions,8
17/09/2023,England,NewAdmissions,443
18/09/2023,England,NewAdmissions,460
18/09/2023,Northern Ireland,NewAdmissions,14
19/09/2023,Northern Ireland,NewAdmissions,7
19/09/2023,England,NewAdmissions,464
20/09/2023,England,NewAdmissions,476
20/09/2023,Northern Ireland,NewAdmissions,7
21/09/2023,Northern Ireland,NewAdmissions,8
21/09/2023,England,NewAdmissions,423
22/09/2023,England,NewAdmissions,413
22/09/2023,Northern Ireland,NewAdmissions,10
23/09/2023,Northern Ireland,NewAdmissions,9
23/09/2023,England,NewAdmissions,402
24/09/2023,England,NewAdmissions,526
24/09/2023,Northern Ireland,NewAdmissions,10
25/09/2023,Northern Ireland,NewAdmissions,6
25/09/2023,England,NewAdmissions,606
26/09/2023,England,NewAdmissions,632
26/09/2023,Northern Ireland,NewAdmissions,10
27/09/2023,Northern Ireland,NewAdmissions,11
27/09/2023,England,NewAdmissions,619
28/09/2023,England,NewAdmissions,562
28/09/2023,Northern Ireland,NewAdmissions,9
29/09/2023,Northern Ireland,NewAdmissions,9
29/09/2023,England,NewAdmissions,483
30/09/2023,England,NewAdmissions,469
30/09/2023,Northern Ireland,NewAdmissions,8
01/10/2023,Northern Ireland,NewAdmissions,4
01/10/2023,England,NewAdmissions,665
02/10/2023,England,NewAdmissions,683
02/10/2023,Northern Ireland,NewAdmissions,6
03/10/2023,Northern Ireland,NewAdmissions,14
03/10/2023,England,NewAdmissions,699
04/10/2023,England,NewAdmissions,625
04/10/2023,Northern Ireland,NewAdmissions,7
05/10/2023,Northern Ireland,NewAdmissions,11
05/10/2023,England,NewAdmissions,683
06/10/2023,England,NewAdmissions,488
06/10/2023,Northern Ireland,NewAdmissions,13
07/10/2023,Northern Ireland,NewAdmissions,7
07/10/2023,England,NewAdmissions,497
08/10/2023,England,NewAdmissions,657
08/10/2023,Northern Ireland,NewAdmissions,4
09/10/2023,Northern Ireland,NewAdmissions,11
09/10/2023,England,NewAdmissions,645
10/10/2023,England,NewAdmissions,674
10/10/2023,Northern Ireland,NewAdmissions,4
11/10/2023,Northern Ireland,NewAdmissions,9
11/10/2023,England,NewAdmissions,551
12/10/2023,England,NewAdmissions,523
12/10/2023,Northern Ireland,NewAdmissions,6
13/10/2023,Northern Ireland,NewAdmissions,2
13/10/2023,England,NewAdmissions,422
14/10/2023,England,NewAdmissions,385
14/10/2023,Northern Ireland,NewAdmissions,3
15/10/2023,Northern Ireland,NewAdmissions,6
15/10/2023,England,NewAdmissions,521
16/10/2023,England,NewAdmissions,450
16/10/2023,Northern Ireland,NewAdmissions,9
17/10/2023,Northern Ireland,NewAdmissions,8
17/10/2023,England,NewAdmissions,550
18/10/2023,England,NewAdmissions,549
18/10/2023,Northern Ireland,NewAdmissions,8
19/10/2023,Northern Ireland,NewAdmissions,3
19/10/2023,England,NewAdmissions,507
20/10/2023,England,NewAdmissions,416
20/10/2023,Northern Ireland,NewAdmissions,6
21/10/2023,Northern Ireland,NewAdmissions,4
21/10/2023,England,NewAdmissions,361
22/10/2023,England,NewAdmissions,518
22/10/2023,Northern Ireland,NewAdmissions,6
23/10/2023,Northern Ireland,NewAdmissions,4
23/10/2023,England,NewAdmissions,459
24/10/2023,England,NewAdmissions,500
24/10/2023,Northern Ireland,NewAdmissions,7
25/10/2023,Northern Ireland,NewAdmissions,7
25/10/2023,England,NewAdmissions,428
26/10/2023,England,NewAdmissions,446
26/10/2023,Northern Ireland,NewAdmissions,3
27/10/2023,Northern Ireland,NewAdmissions,2
27/10/2023,England,NewAdmissions,350
28/10/2023,England,NewAdmissions,320
28/10/2023,Northern Ireland,NewAdmissions,5
29/10/2023,Northern Ireland,NewAdmissions,2
29/10/2023,England,NewAdmissions,363
30/10/2023,England,NewAdmissions,402
30/10/2023,Northern Ireland,NewAdmissions,4
31/10/2023,Northern Ireland,NewAdmissions,9
31/10/2023,England,NewAdmissions,375
01/11/2023,England,NewAdmissions,378
01/11/2023,Northern Ireland,NewAdmissions,3
02/11/2023,England,NewAdmissions,379
02/11/2023,Northern Ireland,NewAdmissions,3
03/11/2023,Northern Ireland,NewAdmissions,5
03/11/2023,England,NewAdmissions,289
04/11/2023,England,NewAdmissions,294
04/11/2023,Northern Ireland,NewAdmissions,4
05/11/2023,Northern Ireland,NewAdmissions,3
05/11/2023,England,NewAdmissions,362
06/11/2023,England,NewAdmissions,361
