Date,Nation,Metric,Deaths
27/06/2022,Scotland,DeathsByDate,12
27/06/2022,Northern Ireland,DeathsByDate,5
28/06/2022,Northern Ireland,DeathsByDate,3
28/06/2022,Wales,DeathsByDate,2
28/06/2022,Scotland,DeathsByDate,18
28/06/2022,England,DeathsByDate,49
29/06/2022,Scotland,DeathsByDate,8
29/06/2022,Wales,DeathsByDate,5
29/06/2022,England,DeathsByDate,66
29/06/2022,Northern Ireland,DeathsByDate,4
30/06/2022,Northern Ireland,DeathsByDate,2
30/06/2022,Scotland,DeathsByDate,15
30/06/2022,England,DeathsByDate,53
30/06/2022,Wales,DeathsByDate,5
01/07/2022,England,DeathsByDate,62
01/07/2022,Scotland,DeathsByDate,10
01/07/2022,Wales,DeathsByDate,5
01/07/2022,Northern Ireland,DeathsByDate,2
02/07/2022,Northern Ireland,DeathsByDate,1
02/07/2022,Wales,DeathsByDate,5
02/07/2022,Scotland,DeathsByDate,16
02/07/2022,England,DeathsByDate,67
03/07/2022,Scotland,DeathsByDate,8
03/07/2022,England,DeathsByDate,53
03/07/2022,Wales,DeathsByDate,3
03/07/2022,Northern Ireland,DeathsByDate,5
04/07/2022,Northern Ireland,DeathsByDate,3
04/07/2022,Scotland,DeathsByDate,13
04/07/2022,Wales,DeathsByDate,3
04/07/2022,England,DeathsByDate,72
05/07/2022,Wales,DeathsByDate,3
05/07/2022,England,DeathsByDate,83
05/07/2022,Scotland,DeathsByDate,12
05/07/2022,Northern Ireland,DeathsByDate,4
06/07/2022,Northern Ireland,DeathsByDate,6
06/07/2022,England,DeathsByDate,89
06/07/2022,Wales,DeathsByDate,5
06/07/2022,Scotland,DeathsByDate,16
07/07/2022,Wales,DeathsByDate,3
07/07/2022,Scotland,DeathsByDate,10
07/07/2022,England,DeathsByDate,84
07/07/2022,Northern Ireland,DeathsByDate,5
08/07/2022,Northern Ireland,DeathsByDate,5
08/07/2022,England,DeathsByDate,84
08/07/2022,Scotland,DeathsByDate,15
08/07/2022,Wales,DeathsByDate,4
09/07/2022,Scotland,DeathsByDate,10
09/07/2022,Wales,DeathsByDate,4
09/07/2022,England,DeathsByDate,90
09/07/2022,Northern Ireland,DeathsByDate,3
10/07/2022,Northern Ireland,DeathsByDate,2
10/07/2022,England,DeathsByDate,87
10/07/2022,Scotland,DeathsByDate,15
10/07/2022,Wales,DeathsByDate,12
11/07/2022,Scotland,DeathsByDate,17
11/07/2022,England,DeathsByDate,100
11/07/2022,Wales,DeathsByDate,8
11/07/2022,Northern Ireland,DeathsByDate,3
12/07/2022,Northern Ireland,DeathsByDate,10
12/07/2022,England,DeathsByDate,120
12/07/2022,Scotland,DeathsByDate,14
12/07/2022,Wales,DeathsByDate,10
13/07/2022,England,DeathsByDate,110
13/07/2022,Wales,DeathsByDate,6
13/07/2022,Scotland,DeathsByDate,15
13/07/2022,Northern Ireland,DeathsByDate,4
14/07/2022,Northern Ireland,DeathsByDate,6
14/07/2022,Wales,DeathsByDate,9
14/07/2022,Scotland,DeathsByDate,10
14/07/2022,England,DeathsByDate,101
15/07/2022,England,DeathsByDate,91
15/07/2022,Scotland,DeathsByDate,7
15/07/2022,Wales,DeathsByDate,4
15/07/2022,Northern Ireland,DeathsByDate,3
16/07/2022,Northern Ireland,DeathsByDate,2
16/07/2022,England,DeathsByDate,99
16/07/2022,Scotland,DeathsByDate,14
16/07/2022,Wales,DeathsByDate,6
17/07/2022,Scotland,DeathsByDate,15
17/07/2022,Wales,DeathsByDate,7
17/07/2022,England,DeathsByDate,133
17/07/2022,Northern Ireland,DeathsByDate,3
18/07/2022,Northern Ireland,DeathsByDate,4
18/07/2022,England,DeathsByDate,99
18/07/2022,Wales,DeathsByDate,11
18/07/2022,Scotland,DeathsByDate,13
19/07/2022,Wales,DeathsByDate,16
19/07/2022,Scotland,DeathsByDate,10
19/07/2022,England,DeathsByDate,193
19/07/2022,Northern Ireland,DeathsByDate,6
20/07/2022,Northern Ireland,DeathsByDate,3
20/07/2022,Wales,DeathsByDate,5
20/07/2022,England,DeathsByDate,172
20/07/2022,Scotland,DeathsByDate,11
21/07/2022,Scotland,DeathsByDate,16
21/07/2022,Wales,DeathsByDate,5
21/07/2022,England,DeathsByDate,103
21/07/2022,Northern Ireland,DeathsByDate,2
22/07/2022,Northern Ireland,DeathsByDate,5
22/07/2022,Wales,DeathsByDate,10
22/07/2022,England,DeathsByDate,88
22/07/2022,Scotland,DeathsByDate,14
23/07/2022,Wales,DeathsByDate,6
23/07/2022,England,DeathsByDate,101
23/07/2022,Scotland,DeathsByDate,15
23/07/2022,Northern Ireland,DeathsByDate,5
24/07/2022,Northern Ireland,DeathsByDate,5
24/07/2022,Scotland,DeathsByDate,16
24/07/2022,England,DeathsByDate,106
24/07/2022,Wales,DeathsByDate,5
25/07/2022,England,DeathsByDate,93
25/07/2022,Wales,DeathsByDate,7
25/07/2022,Scotland,DeathsByDate,10
25/07/2022,Northern Ireland,DeathsByDate,4
26/07/2022,Northern Ireland,DeathsByDate,2
26/07/2022,Wales,DeathsByDate,8
26/07/2022,England,DeathsByDate,95
26/07/2022,Scotland,DeathsByDate,15
27/07/2022,Scotland,DeathsByDate,7
27/07/2022,Wales,DeathsByDate,8
27/07/2022,England,DeathsByDate,99
27/07/2022,Northern Ireland,DeathsByDate,1
28/07/2022,Northern Ireland,DeathsByDate,3
28/07/2022,England,DeathsByDate,105
28/07/2022,Scotland,DeathsByDate,12
28/07/2022,Wales,DeathsByDate,6
29/07/2022,Scotland,DeathsByDate,7
29/07/2022,England,DeathsByDate,101
29/07/2022,Wales,DeathsByDate,4
29/07/2022,Northern Ireland,DeathsByDate,6
30/07/2022,Northern Ireland,DeathsByDate,3
30/07/2022,Wales,DeathsByDate,1
30/07/2022,Scotland,DeathsByDate,8
30/07/2022,England,DeathsByDate,65
31/07/2022,Wales,DeathsByDate,3
31/07/2022,England,DeathsByDate,80
31/07/2022,Scotland,DeathsByDate,13
31/07/2022,Northern Ireland,DeathsByDate,2
01/08/2022,Northern Ireland,DeathsByDate,4
01/08/2022,Scotland,DeathsByDate,7
01/08/2022,England,DeathsByDate,75
01/08/2022,Wales,DeathsByDate,7
02/08/2022,England,DeathsByDate,86
02/08/2022,Scotland,DeathsByDate,11
02/08/2022,Wales,DeathsByDate,5
02/08/2022,Northern Ireland,DeathsByDate,0
03/08/2022,Northern Ireland,DeathsByDate,0
03/08/2022,Scotland,DeathsByDate,7
03/08/2022,England,DeathsByDate,98
03/08/2022,Wales,DeathsByDate,2
04/08/2022,Scotland,DeathsByDate,9
04/08/2022,Wales,DeathsByDate,3
04/08/2022,England,DeathsByDate,70
04/08/2022,Northern Ireland,DeathsByDate,2
05/08/2022,Northern Ireland,DeathsByDate,1
05/08/2022,England,DeathsByDate,69
05/08/2022,Wales,DeathsByDate,7
05/08/2022,Scotland,DeathsByDate,10
06/08/2022,Scotland,DeathsByDate,7
06/08/2022,Wales,DeathsByDate,2
06/08/2022,England,DeathsByDate,56
06/08/2022,Northern Ireland,DeathsByDate,0
07/08/2022,Northern Ireland,DeathsByDate,0
07/08/2022,England,DeathsByDate,87
07/08/2022,Scotland,DeathsByDate,8
07/08/2022,Wales,DeathsByDate,5
08/08/2022,Scotland,DeathsByDate,15
08/08/2022,Wales,DeathsByDate,2
08/08/2022,England,DeathsByDate,81
08/08/2022,Northern Ireland,DeathsByDate,2
09/08/2022,Northern Ireland,DeathsByDate,2
09/08/2022,Wales,DeathsByDate,3
09/08/2022,England,DeathsByDate,75
09/08/2022,Scotland,DeathsByDate,10
10/08/2022,Wales,DeathsByDate,6
10/08/2022,Scotland,DeathsByDate,4
10/08/2022,England,DeathsByDate,63
10/08/2022,Northern Ireland,DeathsByDate,3
11/08/2022,Northern Ireland,DeathsByDate,1
11/08/2022,Scotland,DeathsByDate,9
11/08/2022,England,DeathsByDate,86
11/08/2022,Wales,DeathsByDate,2
12/08/2022,Wales,DeathsByDate,4
12/08/2022,England,DeathsByDate,96
12/08/2022,Scotland,DeathsByDate,7
12/08/2022,Northern Ireland,DeathsByDate,0
13/08/2022,Northern Ireland,DeathsByDate,4
13/08/2022,Wales,DeathsByDate,8
13/08/2022,England,DeathsByDate,77
13/08/2022,Scotland,DeathsByDate,3
14/08/2022,Wales,DeathsByDate,6
14/08/2022,Scotland,DeathsByDate,12
14/08/2022,England,DeathsByDate,68
14/08/2022,Northern Ireland,DeathsByDate,4
15/08/2022,Northern Ireland,DeathsByDate,1
15/08/2022,Wales,DeathsByDate,8
15/08/2022,Scotland,DeathsByDate,10
15/08/2022,England,DeathsByDate,69
16/08/2022,Scotland,DeathsByDate,4
16/08/2022,Wales,DeathsByDate,6
16/08/2022,England,DeathsByDate,61
16/08/2022,Northern Ireland,DeathsByDate,0
17/08/2022,Northern Ireland,DeathsByDate,0
17/08/2022,Wales,DeathsByDate,0
17/08/2022,England,DeathsByDate,50
17/08/2022,Scotland,DeathsByDate,6
18/08/2022,Wales,DeathsByDate,5
18/08/2022,England,DeathsByDate,52
18/08/2022,Scotland,DeathsByDate,5
18/08/2022,Northern Ireland,DeathsByDate,1
19/08/2022,Northern Ireland,DeathsByDate,0
19/08/2022,England,DeathsByDate,53
19/08/2022,Scotland,DeathsByDate,10
19/08/2022,Wales,DeathsByDate,6
20/08/2022,England,DeathsByDate,66
20/08/2022,Wales,DeathsByDate,4
20/08/2022,Scotland,DeathsByDate,5
20/08/2022,Northern Ireland,DeathsByDate,1
21/08/2022,Northern Ireland,DeathsByDate,1
21/08/2022,Scotland,DeathsByDate,6
21/08/2022,England,DeathsByDate,50
21/08/2022,Wales,DeathsByDate,4
22/08/2022,Scotland,DeathsByDate,4
22/08/2022,Wales,DeathsByDate,2
22/08/2022,England,DeathsByDate,57
22/08/2022,Northern Ireland,DeathsByDate,2
23/08/2022,Northern Ireland,DeathsByDate,4
23/08/2022,Wales,DeathsByDate,5
23/08/2022,Scotland,DeathsByDate,5
23/08/2022,England,DeathsByDate,64
24/08/2022,England,DeathsByDate,41
24/08/2022,Scotland,DeathsByDate,7
24/08/2022,Wales,DeathsByDate,4
24/08/2022,Northern Ireland,DeathsByDate,0
25/08/2022,Northern Ireland,DeathsByDate,1
25/08/2022,Scotland,DeathsByDate,4
25/08/2022,Wales,DeathsByDate,3
25/08/2022,England,DeathsByDate,41
26/08/2022,Wales,DeathsByDate,2
26/08/2022,England,DeathsByDate,33
26/08/2022,Scotland,DeathsByDate,6
26/08/2022,Northern Ireland,DeathsByDate,2
27/08/2022,Northern Ireland,DeathsByDate,0
27/08/2022,Scotland,DeathsByDate,3
27/08/2022,England,DeathsByDate,52
27/08/2022,Wales,DeathsByDate,2
28/08/2022,England,DeathsByDate,54
28/08/2022,Wales,DeathsByDate,1
28/08/2022,Scotland,DeathsByDate,6
28/08/2022,Northern Ireland,DeathsByDate,0
29/08/2022,Northern Ireland,DeathsByDate,2
29/08/2022,Wales,DeathsByDate,5
29/08/2022,England,DeathsByDate,44
29/08/2022,Scotland,DeathsByDate,3
30/08/2022,Wales,DeathsByDate,4
30/08/2022,England,DeathsByDate,35
30/08/2022,Scotland,DeathsByDate,3
30/08/2022,Northern Ireland,DeathsByDate,1
31/08/2022,Northern Ireland,DeathsByDate,3
31/08/2022,England,DeathsByDate,57
31/08/2022,Scotland,DeathsByDate,11
31/08/2022,Wales,DeathsByDate,4
01/09/2022,Scotland,DeathsByDate,8
01/09/2022,Wales,DeathsByDate,1
01/09/2022,England,DeathsByDate,35
01/09/2022,Northern Ireland,DeathsByDate,0
02/09/2022,Northern Ireland,DeathsByDate,0
02/09/2022,England,DeathsByDate,42
02/09/2022,Wales,DeathsByDate,1
02/09/2022,Scotland,DeathsByDate,5
03/09/2022,Wales,DeathsByDate,4
03/09/2022,England,DeathsByDate,40
03/09/2022,Scotland,DeathsByDate,8
03/09/2022,Northern Ireland,DeathsByDate,2
04/09/2022,Northern Ireland,DeathsByDate,1
04/09/2022,Scotland,DeathsByDate,4
04/09/2022,Wales,DeathsByDate,4
04/09/2022,England,DeathsByDate,36
05/09/2022,England,DeathsByDate,31
05/09/2022,Scotland,DeathsByDate,4
05/09/2022,Wales,DeathsByDate,4
05/09/2022,Northern Ireland,DeathsByDate,0
06/09/2022,Northern Ireland,DeathsByDate,2
06/09/2022,Scotland,DeathsByDate,7
06/09/2022,England,DeathsByDate,28
06/09/2022,Wales,DeathsByDate,3
07/09/2022,England,DeathsByDate,49
07/09/2022,Scotland,DeathsByDate,2
07/09/2022,Wales,DeathsByDate,7
07/09/2022,Northern Ireland,DeathsByDate,3
08/09/2022,Northern Ireland,DeathsByDate,2
08/09/2022,England,DeathsByDate,38
08/09/2022,Scotland,DeathsByDate,6
08/09/2022,Wales,DeathsByDate,1
09/09/2022,Wales,DeathsByDate,2
09/09/2022,Scotland,DeathsByDate,4
09/09/2022,England,DeathsByDate,30
09/09/2022,Northern Ireland,DeathsByDate,2
10/09/2022,Northern Ireland,DeathsByDate,1
10/09/2022,Scotland,DeathsByDate,10
10/09/2022,Wales,DeathsByDate,2
10/09/2022,England,DeathsByDate,35
11/09/2022,Wales,DeathsByDate,5
11/09/2022,England,DeathsByDate,18
11/09/2022,Scotland,DeathsByDate,7
11/09/2022,Northern Ireland,DeathsByDate,0
12/09/2022,Northern Ireland,DeathsByDate,0
12/09/2022,Scotland,DeathsByDate,6
12/09/2022,Wales,DeathsByDate,4
12/09/2022,England,DeathsByDate,33
13/09/2022,England,DeathsByDate,47
13/09/2022,Scotland,DeathsByDate,2
13/09/2022,Wales,DeathsByDate,1
13/09/2022,Northern Ireland,DeathsByDate,0
14/09/2022,Northern Ireland,DeathsByDate,1
14/09/2022,Scotland,DeathsByDate,6
14/09/2022,England,DeathsByDate,38
14/09/2022,Wales,DeathsByDate,0
15/09/2022,Scotland,DeathsByDate,5
15/09/2022,Wales,DeathsByDate,2
15/09/2022,England,DeathsByDate,40
15/09/2022,Northern Ireland,DeathsByDate,2
16/09/2022,Northern Ireland,DeathsByDate,0
16/09/2022,Scotland,DeathsByDate,7
16/09/2022,Wales,DeathsByDate,2
16/09/2022,England,DeathsByDate,30
17/09/2022,Wales,DeathsByDate,0
17/09/2022,Scotland,DeathsByDate,7
17/09/2022,England,DeathsByDate,31
17/09/2022,Northern Ireland,DeathsByDate,2
18/09/2022,Northern Ireland,DeathsByDate,0
18/09/2022,Scotland,DeathsByDate,9
18/09/2022,Wales,DeathsByDate,1
18/09/2022,England,DeathsByDate,30
19/09/2022,Scotland,DeathsByDate,5
19/09/2022,Wales,DeathsByDate,3
19/09/2022,England,DeathsByDate,41
19/09/2022,Northern Ireland,DeathsByDate,0
20/09/2022,Northern Ireland,DeathsByDate,2
20/09/2022,England,DeathsByDate,44
20/09/2022,Scotland,DeathsByDate,2
20/09/2022,Wales,DeathsByDate,2
21/09/2022,Wales,DeathsByDate,4
21/09/2022,England,DeathsByDate,30
21/09/2022,Scotland,DeathsByDate,3
21/09/2022,Northern Ireland,DeathsByDate,0
22/09/2022,Northern Ireland,DeathsByDate,2
22/09/2022,Scotland,DeathsByDate,2
22/09/2022,England,DeathsByDate,45
22/09/2022,Wales,DeathsByDate,1
23/09/2022,England,DeathsByDate,43
23/09/2022,Wales,DeathsByDate,2
23/09/2022,Scotland,DeathsByDate,9
23/09/2022,Northern Ireland,DeathsByDate,0
24/09/2022,Northern Ireland,DeathsByDate,0
24/09/2022,Scotland,DeathsByDate,7
24/09/2022,Wales,DeathsByDate,3
24/09/2022,England,DeathsByDate,39
25/09/2022,England,DeathsByDate,32
25/09/2022,Wales,DeathsByDate,2
25/09/2022,Scotland,DeathsByDate,6
25/09/2022,Northern Ireland,DeathsByDate,1
26/09/2022,Northern Ireland,DeathsByDate,2
26/09/2022,England,DeathsByDate,52
26/09/2022,Wales,DeathsByDate,5
26/09/2022,Scotland,DeathsByDate,7
27/09/2022,Wales,DeathsByDate,1
27/09/2022,England,DeathsByDate,57
27/09/2022,Scotland,DeathsByDate,8
27/09/2022,Northern Ireland,DeathsByDate,2
28/09/2022,Northern Ireland,DeathsByDate,2
28/09/2022,Wales,DeathsByDate,3
28/09/2022,England,DeathsByDate,55
28/09/2022,Scotland,DeathsByDate,2
29/09/2022,England,DeathsByDate,53
29/09/2022,Scotland,DeathsByDate,8
29/09/2022,Wales,DeathsByDate,3
29/09/2022,Northern Ireland,DeathsByDate,3
30/09/2022,Northern Ireland,DeathsByDate,4
30/09/2022,England,DeathsByDate,47
30/09/2022,Wales,DeathsByDate,5
30/09/2022,Scotland,DeathsByDate,8
01/10/2022,England,DeathsByDate,61
01/10/2022,Scotland,DeathsByDate,8
01/10/2022,Wales,DeathsByDate,9
01/10/2022,Northern Ireland,DeathsByDate,3
02/10/2022,Northern Ireland,DeathsByDate,1
02/10/2022,Scotland,DeathsByDate,5
02/10/2022,England,DeathsByDate,55
02/10/2022,Wales,DeathsByDate,3
03/10/2022,England,DeathsByDate,69
03/10/2022,Wales,DeathsByDate,6
03/10/2022,Scotland,DeathsByDate,6
03/10/2022,Northern Ireland,DeathsByDate,2
04/10/2022,Northern Ireland,DeathsByDate,1
04/10/2022,Scotland,DeathsByDate,7
04/10/2022,Wales,DeathsByDate,4
04/10/2022,England,DeathsByDate,80
05/10/2022,England,DeathsByDate,85
05/10/2022,Scotland,DeathsByDate,9
05/10/2022,Wales,DeathsByDate,4
05/10/2022,Northern Ireland,DeathsByDate,1
06/10/2022,Northern Ireland,DeathsByDate,0
06/10/2022,Scotland,DeathsByDate,6
06/10/2022,England,DeathsByDate,81
06/10/2022,Wales,DeathsByDate,9
07/10/2022,England,DeathsByDate,86
07/10/2022,Scotland,DeathsByDate,8
07/10/2022,Wales,DeathsByDate,6
07/10/2022,Northern Ireland,DeathsByDate,1
08/10/2022,Northern Ireland,DeathsByDate,0
08/10/2022,Wales,DeathsByDate,4
08/10/2022,England,DeathsByDate,82
08/10/2022,Scotland,DeathsByDate,6
09/10/2022,England,DeathsByDate,84
09/10/2022,Scotland,DeathsByDate,7
09/10/2022,Wales,DeathsByDate,5
09/10/2022,Northern Ireland,DeathsByDate,5
10/10/2022,Northern Ireland,DeathsByDate,2
10/10/2022,England,DeathsByDate,80
10/10/2022,Wales,DeathsByDate,8
10/10/2022,Scotland,DeathsByDate,3
11/10/2022,England,DeathsByDate,102
11/10/2022,Wales,DeathsByDate,2
11/10/2022,Scotland,DeathsByDate,4
11/10/2022,Northern Ireland,DeathsByDate,0
12/10/2022,Northern Ireland,DeathsByDate,0
12/10/2022,Wales,DeathsByDate,9
12/10/2022,England,DeathsByDate,113
12/10/2022,Scotland,DeathsByDate,5
13/10/2022,England,DeathsByDate,101
13/10/2022,Scotland,DeathsByDate,5
13/10/2022,Wales,DeathsByDate,3
13/10/2022,Northern Ireland,DeathsByDate,3
14/10/2022,Northern Ireland,DeathsByDate,1
14/10/2022,England,DeathsByDate,104
14/10/2022,Scotland,DeathsByDate,6
14/10/2022,Wales,DeathsByDate,4
15/10/2022,Scotland,DeathsByDate,9
15/10/2022,England,DeathsByDate,92
15/10/2022,Wales,DeathsByDate,8
15/10/2022,Northern Ireland,DeathsByDate,0
16/10/2022,Northern Ireland,DeathsByDate,1
16/10/2022,England,DeathsByDate,98
16/10/2022,Wales,DeathsByDate,5
16/10/2022,Scotland,DeathsByDate,3
17/10/2022,England,DeathsByDate,103
17/10/2022,Wales,DeathsByDate,6
17/10/2022,Scotland,DeathsByDate,7
17/10/2022,Northern Ireland,DeathsByDate,1
18/10/2022,Northern Ireland,DeathsByDate,4
18/10/2022,Scotland,DeathsByDate,8
18/10/2022,Wales,DeathsByDate,7
18/10/2022,England,DeathsByDate,90
19/10/2022,England,DeathsByDate,87
19/10/2022,Wales,DeathsByDate,3
19/10/2022,Scotland,DeathsByDate,8
19/10/2022,Northern Ireland,DeathsByDate,3
20/10/2022,Northern Ireland,DeathsByDate,3
20/10/2022,England,DeathsByDate,108
20/10/2022,Wales,DeathsByDate,5
20/10/2022,Scotland,DeathsByDate,6
21/10/2022,England,DeathsByDate,94
21/10/2022,Wales,DeathsByDate,6
21/10/2022,Scotland,DeathsByDate,10
21/10/2022,Northern Ireland,DeathsByDate,2
22/10/2022,Northern Ireland,DeathsByDate,1
22/10/2022,Wales,DeathsByDate,4
22/10/2022,Scotland,DeathsByDate,8
22/10/2022,England,DeathsByDate,99
23/10/2022,England,DeathsByDate,86
23/10/2022,Scotland,DeathsByDate,7
23/10/2022,Wales,DeathsByDate,6
23/10/2022,Northern Ireland,DeathsByDate,4
24/10/2022,Northern Ireland,DeathsByDate,1
24/10/2022,England,DeathsByDate,94
24/10/2022,Wales,DeathsByDate,6
24/10/2022,Scotland,DeathsByDate,5
25/10/2022,Scotland,DeathsByDate,9
25/10/2022,Wales,DeathsByDate,5
25/10/2022,England,DeathsByDate,95
25/10/2022,Northern Ireland,DeathsByDate,6
26/10/2022,Northern Ireland,DeathsByDate,0
26/10/2022,England,DeathsByDate,82
26/10/2022,Wales,DeathsByDate,6
26/10/2022,Scotland,DeathsByDate,4
27/10/2022,Wales,DeathsByDate,5
27/10/2022,Scotland,DeathsByDate,3
27/10/2022,England,DeathsByDate,96
27/10/2022,Northern Ireland,DeathsByDate,3
28/10/2022,Northern Ireland,DeathsByDate,2
28/10/2022,England,DeathsByDate,75
28/10/2022,Scotland,DeathsByDate,4
28/10/2022,Wales,DeathsByDate,7
29/10/2022,England,DeathsByDate,81
29/10/2022,Scotland,DeathsByDate,6
29/10/2022,Wales,DeathsByDate,9
29/10/2022,Northern Ireland,DeathsByDate,1
30/10/2022,Northern Ireland,DeathsByDate,0
30/10/2022,Scotland,DeathsByDate,5
30/10/2022,Wales,DeathsByDate,5
30/10/2022,England,DeathsByDate,88
31/10/2022,Wales,DeathsByDate,8
31/10/2022,Scotland,DeathsByDate,9
31/10/2022,England,DeathsByDate,64
31/10/2022,Northern Ireland,DeathsByDate,2
01/11/2022,Northern Ireland,DeathsByDate,2
01/11/2022,England,DeathsByDate,68
01/11/2022,Wales,DeathsByDate,6
01/11/2022,Scotland,DeathsByDate,9
02/11/2022,Wales,DeathsByDate,3
02/11/2022,England,DeathsByDate,66
02/11/2022,Scotland,DeathsByDate,8
02/11/2022,Northern Ireland,DeathsByDate,2
03/11/2022,Northern Ireland,DeathsByDate,2
03/11/2022,Scotland,DeathsByDate,7
03/11/2022,England,DeathsByDate,70
03/11/2022,Wales,DeathsByDate,5
04/11/2022,Scotland,DeathsByDate,12
04/11/2022,England,DeathsByDate,79
04/11/2022,Wales,DeathsByDate,4
04/11/2022,Northern Ireland,DeathsByDate,3
05/11/2022,Northern Ireland,DeathsByDate,4
05/11/2022,England,DeathsByDate,63
05/11/2022,Scotland,DeathsByDate,7
05/11/2022,Wales,DeathsByDate,5
06/11/2022,Wales,DeathsByDate,5
06/11/2022,Northern Ireland,DeathsByDate,1
06/11/2022,England,DeathsByDate,48
06/11/2022,Scotland,DeathsByDate,4
07/11/2022,England,DeathsByDate,63
07/11/2022,Scotland,DeathsByDate,8
07/11/2022,Wales,DeathsByDate,3
07/11/2022,Northern Ireland,DeathsByDate,2
08/11/2022,Northern Ireland,DeathsByDate,0
08/11/2022,England,DeathsByDate,58
08/11/2022,Scotland,DeathsByDate,4
08/11/2022,Wales,DeathsByDate,3
09/11/2022,Wales,DeathsByDate,3
09/11/2022,Northern Ireland,DeathsByDate,2
09/11/2022,Scotland,DeathsByDate,7
09/11/2022,England,DeathsByDate,52
10/11/2022,England,DeathsByDate,45
10/11/2022,Scotland,DeathsByDate,6
10/11/2022,Wales,DeathsByDate,4
10/11/2022,Northern Ireland,DeathsByDate,0
11/11/2022,Northern Ireland,DeathsByDate,0
11/11/2022,Scotland,DeathsByDate,12
11/11/2022,England,DeathsByDate,56
11/11/2022,Wales,DeathsByDate,5
12/11/2022,Wales,DeathsByDate,1
12/11/2022,Northern Ireland,DeathsByDate,0
12/11/2022,Scotland,DeathsByDate,8
12/11/2022,England,DeathsByDate,37
13/11/2022,Scotland,DeathsByDate,3
13/11/2022,England,DeathsByDate,49
13/11/2022,Wales,DeathsByDate,0
13/11/2022,Northern Ireland,DeathsByDate,4
