Date,Nation,Metric,Cases
01/07/2023,Scotland,CumCasesByDate,2176608
02/07/2023,England,CumCasesByDate,20847020
02/07/2023,Scotland,CumCasesByDate,2176608
02/07/2023,Wales,CumCasesByDate,902234
03/07/2023,Wales,CumCasesByDate,902234
03/07/2023,England,CumCasesByDate,20847020
03/07/2023,Scotland,CumCasesByDate,2176608
04/07/2023,England,CumCasesByDate,20847020
04/07/2023,Scotland,CumCasesByDate,2176608
04/07/2023,Wales,CumCasesByDate,902234
05/07/2023,Wales,CumCasesByDate,902234
05/07/2023,England,CumCasesByDate,20847020
05/07/2023,Scotland,CumCasesByDate,2176608
06/07/2023,England,CumCasesByDate,20848962
06/07/2023,Scotland,CumCasesByDate,2176791
06/07/2023,Wales,CumCasesByDate,902297
07/07/2023,Wales,CumCasesByDate,902297
07/07/2023,England,CumCasesByDate,20848962
07/07/2023,Scotland,CumCasesByDate,2176791
08/07/2023,Scotland,CumCasesByDate,2176791
08/07/2023,England,CumCasesByDate,20848962
08/07/2023,Wales,CumCasesByDate,902297
09/07/2023,Wales,CumCasesByDate,902297
09/07/2023,England,CumCasesByDate,20848962
09/07/2023,Scotland,CumCasesByDate,2176791
10/07/2023,England,CumCasesByDate,20848962
10/07/2023,Scotland,CumCasesByDate,2176791
10/07/2023,Wales,CumCasesByDate,902297
11/07/2023,Wales,CumCasesByDate,902297
11/07/2023,England,CumCasesByDate,20848962
11/07/2023,Scotland,CumCasesByDate,2176791
12/07/2023,England,CumCasesByDate,20848962
12/07/2023,Scotland,CumCasesByDate,2176791
12/07/2023,Wales,CumCasesByDate,902297
13/07/2023,Wales,CumCasesByDate,902365
13/07/2023,England,CumCasesByDate,20851942
13/07/2023,Scotland,CumCasesByDate,2177039
14/07/2023,England,CumCasesByDate,20851942
14/07/2023,Scotland,CumCasesByDate,2177039
14/07/2023,Wales,CumCasesByDate,902365
15/07/2023,Wales,CumCasesByDate,902365
15/07/2023,Scotland,CumCasesByDate,2177039
15/07/2023,England,CumCasesByDate,20851942
16/07/2023,England,CumCasesByDate,20851942
16/07/2023,Scotland,CumCasesByDate,2177039
16/07/2023,Wales,CumCasesByDate,902365
17/07/2023,Wales,CumCasesByDate,902365
17/07/2023,England,CumCasesByDate,20851942
17/07/2023,Scotland,CumCasesByDate,2177039
18/07/2023,England,CumCasesByDate,20851942
18/07/2023,Scotland,CumCasesByDate,2177039
18/07/2023,Wales,CumCasesByDate,902365
19/07/2023,Wales,CumCasesByDate,902365
19/07/2023,Scotland,CumCasesByDate,2177039
19/07/2023,England,CumCasesByDate,20851942
20/07/2023,England,CumCasesByDate,20854358
20/07/2023,Scotland,CumCasesByDate,2177321
20/07/2023,Wales,CumCasesByDate,902454
21/07/2023,Wales,CumCasesByDate,902454
21/07/2023,England,CumCasesByDate,20854358
21/07/2023,Scotland,CumCasesByDate,2177321
22/07/2023,Scotland,CumCasesByDate,2177321
22/07/2023,England,CumCasesByDate,20854358
22/07/2023,Wales,CumCasesByDate,902454
23/07/2023,Wales,CumCasesByDate,902454
23/07/2023,Scotland,CumCasesByDate,2177321
23/07/2023,England,CumCasesByDate,20854358
24/07/2023,England,CumCasesByDate,20854358
24/07/2023,Scotland,CumCasesByDate,2177321
24/07/2023,Wales,CumCasesByDate,902454
25/07/2023,Wales,CumCasesByDate,902454
25/07/2023,England,CumCasesByDate,20854358
25/07/2023,Scotland,CumCasesByDate,2177321
26/07/2023,Scotland,CumCasesByDate,2177321
26/07/2023,England,CumCasesByDate,20854358
26/07/2023,Wales,CumCasesByDate,902454
27/07/2023,Wales,CumCasesByDate,902581
27/07/2023,England,CumCasesByDate,20857797
27/07/2023,Scotland,CumCasesByDate,2177699
28/07/2023,England,CumCasesByDate,20857797
28/07/2023,Scotland,CumCasesByDate,2177699
28/07/2023,Wales,CumCasesByDate,902581
29/07/2023,Wales,CumCasesByDate,902581
29/07/2023,Scotland,CumCasesByDate,2177699
29/07/2023,England,CumCasesByDate,20857797
30/07/2023,Scotland,CumCasesByDate,2177699
30/07/2023,England,CumCasesByDate,20857797
30/07/2023,Wales,CumCasesByDate,902581
31/07/2023,Wales,CumCasesByDate,902581
31/07/2023,Scotland,CumCasesByDate,2177699
31/07/2023,England,CumCasesByDate,20857797
01/08/2023,England,CumCasesByDate,20857797
01/08/2023,Scotland,CumCasesByDate,2177699
01/08/2023,Wales,CumCasesByDate,902581
02/08/2023,Wales,CumCasesByDate,902581
02/08/2023,England,CumCasesByDate,20857797
02/08/2023,Scotland,CumCasesByDate,2177699
03/08/2023,Scotland,CumCasesByDate,2178222
03/08/2023,England,CumCasesByDate,20862612
03/08/2023,Wales,CumCasesByDate,902782
04/08/2023,Wales,CumCasesByDate,902782
04/08/2023,England,CumCasesByDate,20862612
04/08/2023,Scotland,CumCasesByDate,2178222
05/08/2023,England,CumCasesByDate,20862612
05/08/2023,Scotland,CumCasesByDate,2178222
05/08/2023,Wales,CumCasesByDate,902782
06/08/2023,Wales,CumCasesByDate,902782
06/08/2023,Scotland,CumCasesByDate,2178222
06/08/2023,England,CumCasesByDate,20862612
07/08/2023,England,CumCasesByDate,20862612
07/08/2023,Scotland,CumCasesByDate,2178222
07/08/2023,Wales,CumCasesByDate,902782
08/08/2023,Wales,CumCasesByDate,902782
08/08/2023,England,CumCasesByDate,20862612
08/08/2023,Scotland,CumCasesByDate,2178222
09/08/2023,England,CumCasesByDate,20862612
09/08/2023,Scotland,CumCasesByDate,2178222
09/08/2023,Wales,CumCasesByDate,902782
10/08/2023,Wales,CumCasesByDate,903031
10/08/2023,England,CumCasesByDate,20868384
10/08/2023,Scotland,CumCasesByDate,2178899
11/08/2023,Scotland,CumCasesByDate,2178899
11/08/2023,England,CumCasesByDate,20868384
11/08/2023,Wales,CumCasesByDate,903031
12/08/2023,Wales,CumCasesByDate,903031
12/08/2023,Scotland,CumCasesByDate,2178899
12/08/2023,England,CumCasesByDate,20868384
13/08/2023,England,CumCasesByDate,20868384
13/08/2023,Scotland,CumCasesByDate,2178899
13/08/2023,Wales,CumCasesByDate,903031
14/08/2023,Wales,CumCasesByDate,903031
14/08/2023,Scotland,CumCasesByDate,2178899
14/08/2023,England,CumCasesByDate,20868384
15/08/2023,England,CumCasesByDate,20868384
15/08/2023,Scotland,CumCasesByDate,2178899
15/08/2023,Wales,CumCasesByDate,903031
16/08/2023,Wales,CumCasesByDate,903031
16/08/2023,England,CumCasesByDate,20868384
16/08/2023,Scotland,CumCasesByDate,2178899
17/08/2023,England,CumCasesByDate,20874990
17/08/2023,Scotland,CumCasesByDate,2179854
17/08/2023,Wales,CumCasesByDate,903350
18/08/2023,Wales,CumCasesByDate,903350
18/08/2023,England,CumCasesByDate,20874990
18/08/2023,Scotland,CumCasesByDate,2179854
19/08/2023,England,CumCasesByDate,20874990
19/08/2023,Scotland,CumCasesByDate,2179854
19/08/2023,Wales,CumCasesByDate,903350
20/08/2023,Wales,CumCasesByDate,903350
20/08/2023,Scotland,CumCasesByDate,2179854
20/08/2023,England,CumCasesByDate,20874990
21/08/2023,England,CumCasesByDate,20874990
21/08/2023,Scotland,CumCasesByDate,2179854
21/08/2023,Wales,CumCasesByDate,903350
22/08/2023,Wales,CumCasesByDate,903350
22/08/2023,Scotland,CumCasesByDate,2179854
22/08/2023,England,CumCasesByDate,20874990
23/08/2023,England,CumCasesByDate,20874990
23/08/2023,Scotland,CumCasesByDate,2179854
23/08/2023,Wales,CumCasesByDate,903350
24/08/2023,Wales,CumCasesByDate,903613
24/08/2023,Scotland,CumCasesByDate,2181060
24/08/2023,England,CumCasesByDate,20882595
25/08/2023,Scotland,CumCasesByDate,2181060
25/08/2023,England,CumCasesByDate,20882595
25/08/2023,Wales,CumCasesByDate,903613
26/08/2023,Wales,CumCasesByDate,903613
26/08/2023,Scotland,CumCasesByDate,2181060
26/08/2023,England,CumCasesByDate,20882595
27/08/2023,England,CumCasesByDate,20882595
27/08/2023,Scotland,CumCasesByDate,2181060
27/08/2023,Wales,CumCasesByDate,903613
28/08/2023,Wales,CumCasesByDate,903613
28/08/2023,Scotland,CumCasesByDate,2181060
28/08/2023,England,CumCasesByDate,20882595
29/08/2023,England,CumCasesByDate,20882595
29/08/2023,Scotland,CumCasesByDate,2181060
29/08/2023,Wales,CumCasesByDate,903613
30/08/2023,Wales,CumCasesByDate,903613
30/08/2023,Scotland,CumCasesByDate,2181060
30/08/2023,England,CumCasesByDate,20882595
31/08/2023,England,CumCasesByDate,20888470
31/08/2023,Scotland,CumCasesByDate,2182420
31/08/2023,Wales,CumCasesByDate,903886
01/09/2023,Wales,CumCasesByDate,903886
01/09/2023,England,CumCasesByDate,20888470
01/09/2023,Scotland,CumCasesByDate,2182420
02/09/2023,England,CumCasesByDate,20888470
02/09/2023,Scotland,CumCasesByDate,2182420
02/09/2023,Wales,CumCasesByDate,903886
03/09/2023,Wales,CumCasesByDate,903886
03/09/2023,England,CumCasesByDate,20888470
03/09/2023,Scotland,CumCasesByDate,2182420
04/09/2023,Scotland,CumCasesByDate,2182420
04/09/2023,England,CumCasesByDate,20888470
04/09/2023,Wales,CumCasesByDate,903886
05/09/2023,Wales,CumCasesByDate,903886
05/09/2023,England,CumCasesByDate,20888470
05/09/2023,Scotland,CumCasesByDate,2182420
06/09/2023,England,CumCasesByDate,20888470
06/09/2023,Scotland,CumCasesByDate,2182420
06/09/2023,Wales,CumCasesByDate,903886
07/09/2023,Wales,CumCasesByDate,904202
07/09/2023,England,CumCasesByDate,20902550
07/09/2023,Scotland,CumCasesByDate,2184063
08/09/2023,Scotland,CumCasesByDate,2184063
08/09/2023,England,CumCasesByDate,20902550
08/09/2023,Wales,CumCasesByDate,904202
09/09/2023,Wales,CumCasesByDate,904202
09/09/2023,England,CumCasesByDate,20902550
09/09/2023,Scotland,CumCasesByDate,2184063
10/09/2023,England,CumCasesByDate,20902550
10/09/2023,Scotland,CumCasesByDate,2184063
10/09/2023,Wales,CumCasesByDate,904202
11/09/2023,Wales,CumCasesByDate,904202
11/09/2023,England,CumCasesByDate,20902550
11/09/2023,Scotland,CumCasesByDate,2184063
12/09/2023,Scotland,CumCasesByDate,2184063
12/09/2023,England,CumCasesByDate,20902550
12/09/2023,Wales,CumCasesByDate,904202
13/09/2023,Wales,CumCasesByDate,904202
13/09/2023,England,CumCasesByDate,20902550
13/09/2023,Scotland,CumCasesByDate,2184063
14/09/2023,England,CumCasesByDate,20912434
14/09/2023,Scotland,CumCasesByDate,2185614
14/09/2023,Wales,CumCasesByDate,904513
15/09/2023,Wales,CumCasesByDate,904513
15/09/2023,England,CumCasesByDate,20912434
15/09/2023,Scotland,CumCasesByDate,2185614
16/09/2023,England,CumCasesByDate,20912434
16/09/2023,Scotland,CumCasesByDate,2185614
16/09/2023,Wales,CumCasesByDate,904513
17/09/2023,Wales,CumCasesByDate,904513
17/09/2023,Scotland,CumCasesByDate,2185614
17/09/2023,England,CumCasesByDate,20912434
18/09/2023,Scotland,CumCasesByDate,2185614
18/09/2023,England,CumCasesByDate,20912434
18/09/2023,Wales,CumCasesByDate,904513
19/09/2023,Wales,CumCasesByDate,904513
19/09/2023,England,CumCasesByDate,20912434
19/09/2023,Scotland,CumCasesByDate,2185614
20/09/2023,England,CumCasesByDate,20912434
20/09/2023,Scotland,CumCasesByDate,2185614
20/09/2023,Wales,CumCasesByDate,904513
21/09/2023,Wales,CumCasesByDate,904789
21/09/2023,England,CumCasesByDate,20919689
21/09/2023,Scotland,CumCasesByDate,2186684
22/09/2023,England,CumCasesByDate,20919689
22/09/2023,Scotland,CumCasesByDate,2186684
22/09/2023,Wales,CumCasesByDate,904789
23/09/2023,Wales,CumCasesByDate,904789
23/09/2023,England,CumCasesByDate,20919689
23/09/2023,Scotland,CumCasesByDate,2186684
24/09/2023,England,CumCasesByDate,20919689
24/09/2023,Scotland,CumCasesByDate,2186684
24/09/2023,Wales,CumCasesByDate,904789
25/09/2023,Wales,CumCasesByDate,904789
25/09/2023,Scotland,CumCasesByDate,2186684
25/09/2023,England,CumCasesByDate,20919689
26/09/2023,England,CumCasesByDate,20919689
26/09/2023,Scotland,CumCasesByDate,2186684
26/09/2023,Wales,CumCasesByDate,904789
27/09/2023,Wales,CumCasesByDate,904789
27/09/2023,England,CumCasesByDate,20919689
27/09/2023,Scotland,CumCasesByDate,2186684
28/09/2023,England,CumCasesByDate,20937582
28/09/2023,Scotland,CumCasesByDate,2187819
28/09/2023,Wales,CumCasesByDate,905088
29/09/2023,Wales,CumCasesByDate,905088
29/09/2023,Scotland,CumCasesByDate,2187819
29/09/2023,England,CumCasesByDate,20937582
30/09/2023,England,CumCasesByDate,20937582
30/09/2023,Scotland,CumCasesByDate,2187819
30/09/2023,Wales,CumCasesByDate,905088
01/10/2023,Wales,CumCasesByDate,905088
01/10/2023,Scotland,CumCasesByDate,2187819
01/10/2023,England,CumCasesByDate,20937582
02/10/2023,England,CumCasesByDate,20937582
02/10/2023,Scotland,CumCasesByDate,2187819
02/10/2023,Wales,CumCasesByDate,905088
03/10/2023,Wales,CumCasesByDate,905088
03/10/2023,Scotland,CumCasesByDate,2187819
03/10/2023,England,CumCasesByDate,20937582
04/10/2023,England,CumCasesByDate,20937582
04/10/2023,Scotland,CumCasesByDate,2187819
04/10/2023,Wales,CumCasesByDate,905088
05/10/2023,Wales,CumCasesByDate,905478
05/10/2023,Scotland,CumCasesByDate,2189008
05/10/2023,England,CumCasesByDate,20954127
06/10/2023,England,CumCasesByDate,20954127
06/10/2023,Scotland,CumCasesByDate,2189008
06/10/2023,Wales,CumCasesByDate,905478
07/10/2023,Wales,CumCasesByDate,905478
07/10/2023,Scotland,CumCasesByDate,2189008
07/10/2023,England,CumCasesByDate,20954127
08/10/2023,Scotland,CumCasesByDate,2189008
08/10/2023,England,CumCasesByDate,20954127
08/10/2023,Wales,CumCasesByDate,905478
09/10/2023,Wales,CumCasesByDate,905478
09/10/2023,Scotland,CumCasesByDate,2189008
09/10/2023,England,CumCasesByDate,20954127
10/10/2023,England,CumCasesByDate,20954127
10/10/2023,Scotland,CumCasesByDate,2189008
10/10/2023,Wales,CumCasesByDate,905478
11/10/2023,Wales,CumCasesByDate,905478
11/10/2023,England,CumCasesByDate,20954127
11/10/2023,Scotland,CumCasesByDate,2189008
12/10/2023,Scotland,CumCasesByDate,2190187
12/10/2023,England,CumCasesByDate,20970982
12/10/2023,Wales,CumCasesByDate,905862
13/10/2023,Wales,CumCasesByDate,905862
13/10/2023,Scotland,CumCasesByDate,2190187
13/10/2023,England,CumCasesByDate,20970982
14/10/2023,Scotland,CumCasesByDate,2190187
14/10/2023,England,CumCasesByDate,20970982
14/10/2023,Wales,CumCasesByDate,905862
15/10/2023,Wales,CumCasesByDate,905862
15/10/2023,England,CumCasesByDate,20970982
15/10/2023,Scotland,CumCasesByDate,2190187
16/10/2023,Scotland,CumCasesByDate,2190187
16/10/2023,England,CumCasesByDate,20970982
16/10/2023,Wales,CumCasesByDate,905862
17/10/2023,Wales,CumCasesByDate,905862
17/10/2023,England,CumCasesByDate,20970982
17/10/2023,Scotland,CumCasesByDate,2190187
18/10/2023,Scotland,CumCasesByDate,2190187
18/10/2023,England,CumCasesByDate,20970982
18/10/2023,Wales,CumCasesByDate,905862
19/10/2023,Wales,CumCasesByDate,906157
19/10/2023,Scotland,CumCasesByDate,2190187
19/10/2023,England,CumCasesByDate,20981025
20/10/2023,England,CumCasesByDate,20981025
20/10/2023,Scotland,CumCasesByDate,0
20/10/2023,Wales,CumCasesByDate,906157
21/10/2023,Wales,CumCasesByDate,906157
21/10/2023,England,CumCasesByDate,20981025
21/10/2023,Scotland,CumCasesByDate,0
22/10/2023,England,CumCasesByDate,20981025
22/10/2023,Scotland,CumCasesByDate,0
22/10/2023,Wales,CumCasesByDate,906157
23/10/2023,Wales,CumCasesByDate,906157
23/10/2023,England,CumCasesByDate,20981025
23/10/2023,Scotland,CumCasesByDate,0
24/10/2023,England,CumCasesByDate,20981025
24/10/2023,Scotland,CumCasesByDate,0
24/10/2023,Wales,CumCasesByDate,906157
25/10/2023,Wales,CumCasesByDate,906157
25/10/2023,Scotland,CumCasesByDate,0
25/10/2023,England,CumCasesByDate,20981025
26/10/2023,Scotland,CumCasesByDate,0
26/10/2023,England,CumCasesByDate,20987719
26/10/2023,Wales,CumCasesByDate,906383
27/10/2023,Wales,CumCasesByDate,906383
27/10/2023,Scotland,CumCasesByDate,0
27/10/2023,England,CumCasesByDate,20987719
28/10/2023,Scotland,CumCasesByDate,0
28/10/2023,England,CumCasesByDate,20987719
28/10/2023,Wales,CumCasesByDate,906383
29/10/2023,Wales,CumCasesByDate,906383
29/10/2023,England,CumCasesByDate,20987719
29/10/2023,Scotland,CumCasesByDate,0
30/10/2023,Scotland,CumCasesByDate,0
30/10/2023,England,CumCasesByDate,20987719
30/10/2023,Wales,CumCasesByDate,906383
31/10/2023,Wales,CumCasesByDate,906383
31/10/2023,Scotland,CumCasesByDate,0
31/10/2023,England,CumCasesByDate,20987719
01/11/2023,Scotland,CumCasesByDate,0
01/11/2023,England,CumCasesByDate,20987719
01/11/2023,Wales,CumCasesByDate,906383
02/11/2023,Wales,CumCasesByDate,906624
02/11/2023,England,CumCasesByDate,20995313
02/11/2023,Scotland,CumCasesByDate,0
03/11/2023,England,CumCasesByDate,20995313
03/11/2023,Scotland,CumCasesByDate,0
03/11/2023,Wales,CumCasesByDate,906624
04/11/2023,Wales,CumCasesByDate,906624
04/11/2023,England,CumCasesByDate,20995313
04/11/2023,Scotland,CumCasesByDate,0
05/11/2023,England,CumCasesByDate,20995313
05/11/2023,Scotland,CumCasesByDate,0
05/11/2023,Wales,CumCasesByDate,906624
06/11/2023,Wales,CumCasesByDate,906624
06/11/2023,England,CumCasesByDate,20995313
06/11/2023,Scotland,CumCasesByDate,0
07/11/2023,Scotland,CumCasesByDate,0
07/11/2023,England,CumCasesByDate,20995313
07/11/2023,Wales,CumCasesByDate,906624
08/11/2023,Wales,CumCasesByDate,906624
08/11/2023,England,CumCasesByDate,20995313
08/11/2023,Scotland,CumCasesByDate,0
09/11/2023,England,CumCasesByDate,21000649
09/11/2023,Scotland,CumCasesByDate,0
09/11/2023,Wales,CumCasesByDate,906787
10/11/2023,Wales,CumCasesByDate,906787
10/11/2023,England,CumCasesByDate,21000649
10/11/2023,Scotland,CumCasesByDate,0
11/11/2023,England,CumCasesByDate,21000649
11/11/2023,Scotland,CumCasesByDate,0
11/11/2023,Wales,CumCasesByDate,906787
12/11/2023,Wales,CumCasesByDate,906787
12/11/2023,Scotland,CumCasesByDate,0
12/11/2023,England,CumCasesByDate,21000649
13/11/2023,Scotland,CumCasesByDate,0
13/11/2023,England,CumCasesByDate,21000649
13/11/2023,Wales,CumCasesByDate,906787
14/11/2023,Wales,CumCasesByDate,906787
14/11/2023,Scotland,CumCasesByDate,0
14/11/2023,England,CumCasesByDate,21000649
15/11/2023,England,CumCasesByDate,21000649
15/11/2023,Scotland,CumCasesByDate,0
15/11/2023,Wales,CumCasesByDate,906787
16/11/2023,Wales,CumCasesByDate,906936
16/11/2023,Scotland,CumCasesByDate,0
16/11/2023,England,CumCasesByDate,21003340
17/11/2023,England,CumCasesByDate,21003340
17/11/2023,Scotland,CumCasesByDate,0
17/11/2023,Wales,CumCasesByDate,906936
18/11/2023,Wales,CumCasesByDate,906936
18/11/2023,Scotland,CumCasesByDate,0
18/11/2023,England,CumCasesByDate,21003340
19/11/2023,England,CumCasesByDate,21003340
19/11/2023,Scotland,CumCasesByDate,0
19/11/2023,Wales,CumCasesByDate,906936
20/11/2023,Wales,CumCasesByDate,906936
20/11/2023,England,CumCasesByDate,21003340
20/11/2023,Scotland,CumCasesByDate,0
21/11/2023,England,CumCasesByDate,21003340
21/11/2023,Scotland,CumCasesByDate,0
21/11/2023,Wales,CumCasesByDate,906936
22/11/2023,Wales,CumCasesByDate,906936
22/11/2023,Scotland,CumCasesByDate,0
22/11/2023,England,CumCasesByDate,21003340
23/11/2023,England,CumCasesByDate,21007757
23/11/2023,Wales,CumCasesByDate,907905
24/11/2023,Wales,CumCasesByDate,907905
24/11/2023,England,CumCasesByDate,21007757
25/11/2023,England,CumCasesByDate,21007757
25/11/2023,Wales,CumCasesByDate,907905
26/11/2023,Wales,CumCasesByDate,907905
26/11/2023,England,CumCasesByDate,21007757
27/11/2023,England,CumCasesByDate,21007757
27/11/2023,Wales,CumCasesByDate,907905
28/11/2023,Wales,CumCasesByDate,907905
28/11/2023,England,CumCasesByDate,21007757
29/11/2023,England,CumCasesByDate,21007757
29/11/2023,Wales,CumCasesByDate,907905
30/11/2023,Wales,CumCasesByDate,907213
30/11/2023,England,CumCasesByDate,21011798
01/12/2023,England,CumCasesByDate,21011798
01/12/2023,Wales,CumCasesByDate,907213
02/12/2023,Wales,CumCasesByDate,907213
02/12/2023,England,CumCasesByDate,21011798
03/12/2023,England,CumCasesByDate,21011798
03/12/2023,Wales,CumCasesByDate,907213
04/12/2023,Wales,CumCasesByDate,907213
04/12/2023,England,CumCasesByDate,21011798
05/12/2023,England,CumCasesByDate,21011798
05/12/2023,Wales,CumCasesByDate,907213
06/12/2023,Wales,CumCasesByDate,907213
06/12/2023,England,CumCasesByDate,21011798
